id;codigo_departamento;codigo_municipio;nombre_departamento;nombre_municipio;iso_departamento
f89370e6-c3fb-4f83-a005-f50b416cae28;15;15183000;BOYACÁ;CHITA;CO-BOY
4a22f993-9529-4342-b7e5-3050db4dfc1e;15;15185000;BOYACÁ;CHITARAQUE;CO-BOY
cbe5c85c-1d91-4817-af20-f5c48f570b75;15;15187000;BOYACÁ;CHIVATÁ;CO-BOY
ed726caa-2922-46b0-b378-b851dba5a524;15;15236000;BOYACÁ;CHIVOR;CO-BOY
ae10dd4b-4eed-4efb-93eb-ac9838d7ed7a;15;15189000;BOYACÁ;CIÉNEGA;CO-BOY
37763d9c-80a0-4944-b2e6-aad3adaa8fe7;15;15204000;BOYACÁ;CÓMBITA;CO-BOY
dcab4164-e050-4fca-bf1e-3675a8f98efd;15;15212000;BOYACÁ;COPER;CO-BOY
3ef99e32-257e-4e9f-a0d6-7525e3d68cb3;15;15215000;BOYACÁ;CORRALES;CO-BOY
35af7d9b-ab24-4122-b85f-84d58dbbca36;15;15218000;BOYACÁ;COVARACHÍA;CO-BOY
c4f7a6df-d7b9-4476-8da0-f97bcef7d3e0;15;15223000;BOYACÁ;CUBARÁ;CO-BOY
6ef19525-866f-4962-8be4-3d92d422164d;15;15224000;BOYACÁ;CUCAITA;CO-BOY
0544fe72-0923-459d-9b2e-839a006b5ae6;15;15226000;BOYACÁ;CUÍTIVA;CO-BOY
6f5fbafd-fadc-44c2-8a27-442bc8d657cd;15;15238000;BOYACÁ;DUITAMA;CO-BOY
1fbb251f-6f92-4dca-a926-3dcbd9278a87;15;15244000;BOYACÁ;EL COCUY;CO-BOY
c5d4f501-c695-414c-a16b-380f583261ac;15;15248000;BOYACÁ;EL ESPINO;CO-BOY
e9db36b1-0e25-4b63-ace0-836174b77e33;15;15272000;BOYACÁ;FIRAVITOBA;CO-BOY
c579a748-dc6c-412c-89ff-be648d7da033;15;15276000;BOYACÁ;FLORESTA;CO-BOY
eea09480-c78d-47b8-b69c-1085e83c13e5;15;15293000;BOYACÁ;GACHANTIVÁ;CO-BOY
2c9c090c-d963-4e7f-95fa-4538becb9592;15;15296000;BOYACÁ;GÁMEZA;CO-BOY
36bc81d1-0ad8-4c55-9363-4c962d76656a;15;15299000;BOYACÁ;GARAGOA;CO-BOY
fc1978a1-c137-46a8-a14e-2a66e1865286;15;15317000;BOYACÁ;GUACAMAYAS;CO-BOY
2c7c14dd-48af-482e-8c97-90fdb36ed84e;15;15322000;BOYACÁ;GUATEQUE;CO-BOY
bc863366-8852-4f1d-bd71-0cefa51bc25e;15;15325000;BOYACÁ;GUAYATÁ;CO-BOY
af069ab0-4b44-455e-b9ec-e799ba2a0824;15;15332000;BOYACÁ;GÜICÁN DE LA SIERRA;CO-BOY
5d55400c-0179-4695-808e-db63e7b70b60;15;15362000;BOYACÁ;IZA;CO-BOY
4f0a1d36-b93c-4e01-8af9-e5500e4197d0;15;15367000;BOYACÁ;JENESANO;CO-BOY
6f9b60ca-1dbf-45fe-9176-b89f6d9eb48a;15;15368000;BOYACÁ;JERICÓ;CO-BOY
0fd11896-ea77-492e-a017-bc8cd4c5268f;15;15377000;BOYACÁ;LABRANZAGRANDE;CO-BOY
ca661cf3-f94c-4aa3-bac5-72cf63ca3cc4;15;15380000;BOYACÁ;LA CAPILLA;CO-BOY
ec2716cc-e048-4bd6-9833-a511e5816dda;15;15403000;BOYACÁ;LA UVITA;CO-BOY
4ec4108b-834d-43e4-8e3c-3a707dffbdcb;15;15401000;BOYACÁ;LA VICTORIA;CO-BOY
275b0a1c-a69b-4f3c-87e5-5b013d52ee9a;15;15425000;BOYACÁ;MACANAL;CO-BOY
835b0e71-ec6c-4a24-8f76-1935fedf61b8;15;15442000;BOYACÁ;MARIPÍ;CO-BOY
a35e08d6-7c1c-4635-9c91-1eee114dda4f;15;15455000;BOYACÁ;MIRAFLORES;CO-BOY
8d166197-7c3a-4fb2-bfd3-ba7ddc1d51fd;15;15464000;BOYACÁ;MONGUA;CO-BOY
837b7a2f-6faf-4f53-9b88-4468a762ff45;15;15466000;BOYACÁ;MONGUÍ;CO-BOY
eb762ad2-e86f-4827-b379-6d7f0ea5ee14;15;15469000;BOYACÁ;MONIQUIRÁ;CO-BOY
1560f939-97e4-4c69-ad91-5dd6c8b63e17;15;15476000;BOYACÁ;MOTAVITA;CO-BOY
72b7918b-61b3-47fc-a658-f0aa97c096cf;15;15480000;BOYACÁ;MUZO;CO-BOY
afb1f326-8067-4d46-b693-9dc6f6c8de41;15;15491000;BOYACÁ;NOBSA;CO-BOY
444fdf15-d229-4500-9b0d-ca9918b84fea;15;15494000;BOYACÁ;NUEVO COLÓN;CO-BOY
832b5c93-97c7-4a21-b4fd-ab514b7bd65e;15;15500000;BOYACÁ;OICATÁ;CO-BOY
ae7d225e-7a86-4f80-9768-64107ad43d7c;15;15507000;BOYACÁ;OTANCHE;CO-BOY
f116b620-4df5-4f3c-ba9f-3dcc5cbc672e;15;15511000;BOYACÁ;PACHAVITA;CO-BOY
db121117-32a4-4ea3-96fc-e6b4539ee30d;15;15514000;BOYACÁ;PÁEZ;CO-BOY
1f9d0fa6-afeb-4d42-8a9d-58cf1c7ded2e;15;15516000;BOYACÁ;PAIPA;CO-BOY
4c7c5e64-635f-447e-a05a-70357aa2b04c;15;15518000;BOYACÁ;PAJARITO;CO-BOY
504bb5b4-270f-4ae4-b7ed-4fdccd84201b;15;15522000;BOYACÁ;PANQUEBA;CO-BOY
f86fcc11-a14b-4423-b66c-cfacb13ec770;15;15531000;BOYACÁ;PAUNA;CO-BOY
50d4bc9b-4e99-48c5-b539-63ba711b5904;15;15533000;BOYACÁ;PAYA;CO-BOY
461930ee-6436-431e-bef2-e6eb5fa5f46a;15;15537000;BOYACÁ;PAZ DE RÍO;CO-BOY
55e3624c-94de-4d4a-b869-80864d58026b;15;15542000;BOYACÁ;PESCA;CO-BOY
2f89a6ca-8cf4-4dc2-a162-53495d568e79;15;15550000;BOYACÁ;PISBA;CO-BOY
54a8018b-3897-4ffe-993f-fe7a3673a40c;15;15572000;BOYACÁ;PUERTO BOYACÁ;CO-BOY
e10d6a07-5563-4647-9410-dad9e5f9dade;15;15580000;BOYACÁ;QUÍPAMA;CO-BOY
43e25130-d339-44e7-bc9c-0c6bd5c93aa7;15;15599000;BOYACÁ;RAMIRIQUÍ;CO-BOY
c6c706a4-d625-4654-b74a-4bf834a21089;15;15600000;BOYACÁ;RÁQUIRA;CO-BOY
308cbea8-467b-4e5d-a61d-f265c21dcd49;15;15621000;BOYACÁ;RONDÓN;CO-BOY
8054c90f-c917-4558-bf33-20935a51f616;15;15632000;BOYACÁ;SABOYÁ;CO-BOY
864ad300-8fd4-494b-9db8-4d356c187b56;15;15638000;BOYACÁ;SÁCHICA;CO-BOY
70b6317b-6b0f-40af-ac31-7e699f9144af;15;15646000;BOYACÁ;SAMACÁ;CO-BOY
25a77beb-4b95-435b-b5c9-d050213a3f6e;15;15660000;BOYACÁ;SAN EDUARDO;CO-BOY
052b59af-cd94-4d60-a466-b7867083551c;15;15664000;BOYACÁ;SAN JOSÉ DE PARE;CO-BOY
cb26dc66-0c6c-499f-bdc4-1a7e6256d0b8;15;15667000;BOYACÁ;SAN LUIS DE GACENO;CO-BOY
fb46aff1-8108-4fe5-8de1-de831a1d0ed1;15;15673000;BOYACÁ;SAN MATEO;CO-BOY
e93d4240-9b3c-44ce-b433-5a0659770e29;15;15676000;BOYACÁ;SAN MIGUEL DE SEMA;CO-BOY
ee1ec8bd-c31f-4833-9e89-152d9c3b84ab;15;15681000;BOYACÁ;SAN PABLO DE BORBUR;CO-BOY
84025903-f290-407b-8e57-67019aa10ed2;15;15690000;BOYACÁ;SANTA MARÍA;CO-BOY
badd1073-097b-421d-b9e8-d2474e7d3bca;15;15686000;BOYACÁ;SANTANA;CO-BOY
04bf9951-637c-47f1-8ea7-8e23203d72d5;15;15693000;BOYACÁ;SANTA ROSA DE VITERBO;CO-BOY
fd629c8f-2fa5-4ecb-b59a-a34dc1d3b9c6;15;15696000;BOYACÁ;SANTA SOFÍA;CO-BOY
9cedaf17-35ec-499f-afc7-452b26649bce;15;15720000;BOYACÁ;SATIVANORTE;CO-BOY
c6904b74-772f-42cc-abf4-aa107ab6e4a5;15;15723000;BOYACÁ;SATIVASUR;CO-BOY
6055ec69-5b2e-4b20-999d-ad95dc066757;15;15740000;BOYACÁ;SIACHOQUE;CO-BOY
cca1c4c2-917e-40eb-89ce-003e0a560ff6;15;15753000;BOYACÁ;SOATÁ;CO-BOY
5d9f0237-8f26-4d6e-b51b-1b7b023f47c9;15;15757000;BOYACÁ;SOCHA;CO-BOY
9c64e16d-ef8f-47a2-8ac3-e1bbde508514;15;15755000;BOYACÁ;SOCOTÁ;CO-BOY
8215ae98-c5b6-4cd7-a2e7-35ad2383617e;15;15759000;BOYACÁ;SOGAMOSO;CO-BOY
5d0edf62-3d00-4a52-9493-d08a80aa0e92;15;15761000;BOYACÁ;SOMONDOCO;CO-BOY
071ef279-19e0-49d0-a439-1c14b169efa1;15;15762000;BOYACÁ;SORA;CO-BOY
bbaff38e-b636-4e6a-880b-78c2704d9676;15;15764000;BOYACÁ;SORACÁ;CO-BOY
12ecc267-b0bd-4453-9a77-ab57dbcac2d1;15;15763000;BOYACÁ;SOTAQUIRÁ;CO-BOY
228e6fbd-a5ad-4894-8bce-79a9f457dce2;15;15774000;BOYACÁ;SUSACÓN;CO-BOY
25b0c10b-9b29-43a7-bc2a-f0151936c0c1;15;15776000;BOYACÁ;SUTAMARCHÁN;CO-BOY
33729fa7-3359-4594-b1f3-b40b8c72b03d;15;15778000;BOYACÁ;SUTATENZA;CO-BOY
9ee7d7cc-1a98-422d-909e-2111dda48e22;15;15790000;BOYACÁ;TASCO;CO-BOY
88c90678-047c-4dcb-a07b-18947cd94f8d;15;15798000;BOYACÁ;TENZA;CO-BOY
ff3628c1-0a46-468f-a712-93633b6dce68;15;15804000;BOYACÁ;TIBANÁ;CO-BOY
49bf2684-0967-4663-bcce-5ada594229fd;15;15806000;BOYACÁ;TIBASOSA;CO-BOY
bf9cbf2b-91c0-4a24-bef6-192559c604a9;15;15808000;BOYACÁ;TINJACÁ;CO-BOY
e0127eca-d95e-4eeb-a324-16dc31cfd6f8;15;15810000;BOYACÁ;TIPACOQUE;CO-BOY
8a48900b-4071-474b-b263-b5b63c5cd4dd;15;15814000;BOYACÁ;TOCA;CO-BOY
b0d5c6e1-a92b-41e2-9783-313549d5cf61;15;15816000;BOYACÁ;TOGÜÍ;CO-BOY
5a698418-27b2-40f1-b101-94e658865c0c;15;15820000;BOYACÁ;TÓPAGA;CO-BOY
ba088b6c-1eec-4c7b-aea3-659a9228bcc6;15;15822000;BOYACÁ;TOTA;CO-BOY
f167e197-8b5b-4879-ac4f-10d56375cd1e;15;15001000;BOYACÁ;TUNJA;CO-BOY
cb4631ce-c737-4969-95c4-5f4bd7a10ace;15;15832000;BOYACÁ;TUNUNGUÁ;CO-BOY
866999b6-3ac8-4810-a9c6-5470ea5e5917;15;15835000;BOYACÁ;TURMEQUÉ;CO-BOY
03f41414-c5b0-464d-9c0d-f21fa3e11ad8;15;15837000;BOYACÁ;TUTA;CO-BOY
b67dd25d-1651-490f-880f-f49af2243e44;15;15839000;BOYACÁ;TUTAZÁ;CO-BOY
3cbda59f-d358-4826-a192-f62e63bd8794;15;15842000;BOYACÁ;ÚMBITA;CO-BOY
d6c0e69f-43c2-4c1e-915d-ac08a6ac1f1f;15;15861000;BOYACÁ;VENTAQUEMADA;CO-BOY
26dec216-9768-4569-8cf8-250d34b90d2e;15;15407000;BOYACÁ;VILLA DE LEYVA;CO-BOY
eaf5e5cf-9069-44f5-a6c7-9faa930c96fb;15;15879000;BOYACÁ;VIRACACHÁ;CO-BOY
050d86c6-fc6e-425c-bb82-93ef0b4aae19;15;15897000;BOYACÁ;ZETAQUIRA;CO-BOY
c1c59c71-a44a-4f24-9367-03b9d66352bc;17;17013000;CALDAS;AGUADAS;CO-CAL
cd5f7d97-f7f2-42db-b141-16dd1d4c929f;17;17042000;CALDAS;ANSERMA;CO-CAL
5f9ba558-0b9d-4a80-922c-669df2138df6;17;17050000;CALDAS;ARANZAZU;CO-CAL
7f6fabd0-a2a9-42cb-9d7b-1a2ee10eee27;17;17088000;CALDAS;BELALCÁZAR;CO-CAL
8a6c539a-632c-4169-bde0-5be95dd31a8e;17;17174000;CALDAS;CHINCHINÁ;CO-CAL
1e9dd703-44b2-4386-a85e-b74096c92d49;17;17272000;CALDAS;FILADELFIA;CO-CAL
32377155-8492-4445-bb04-3aeb51e0cfd1;17;17380000;CALDAS;LA DORADA;CO-CAL
a3d93046-7e52-4f87-9eec-4672b021ed76;17;17388000;CALDAS;LA MERCED;CO-CAL
703efde7-7fe1-48e3-a24f-dcc620599e05;17;17001000;CALDAS;MANIZALES;CO-CAL
f3f44aed-14c6-4413-b11d-2776a7f6e0ab;17;17433000;CALDAS;MANZANARES;CO-CAL
748d7a27-561f-4f20-b7e4-1fb427e31e2f;17;17442000;CALDAS;MARMATO;CO-CAL
834dc5eb-390a-42a2-8a5f-0a2aaf6184ea;17;17444000;CALDAS;MARQUETALIA;CO-CAL
41292c7b-4a32-40b8-b8f5-7dde1c16a6c8;17;17446000;CALDAS;MARULANDA;CO-CAL
d42f8ff4-76ff-4b8d-ba7b-b641dec0e519;17;17486000;CALDAS;NEIRA;CO-CAL
0c554ed7-ec07-42ce-9813-85e3acb580a2;17;17495000;CALDAS;NORCASIA;CO-CAL
2ff338f1-ae95-446d-9c3b-127f15ca3e2c;17;17513000;CALDAS;PÁCORA;CO-CAL
93816c14-d01f-497a-a4fd-68e4bf7f255d;17;17524000;CALDAS;PALESTINA;CO-CAL
674dd2cf-b284-4c69-b534-ec4f2b247852;17;17541000;CALDAS;PENSILVANIA;CO-CAL
b5c673f2-245b-49fb-8b43-b2e982b841df;17;17614000;CALDAS;RIOSUCIO;CO-CAL
82b84c13-21e3-453a-a4ec-e1606b35ec49;17;17616000;CALDAS;RISARALDA;CO-CAL
ebd00caf-4e1c-46d6-b826-378a93e0000b;17;17653000;CALDAS;SALAMINA;CO-CAL
ee1b997c-4789-4940-a632-46856b0b389d;17;17662000;CALDAS;SAMANÁ;CO-CAL
91848edf-77e7-4cdc-9e4e-cc9a24c1b628;17;17665000;CALDAS;SAN JOSÉ;CO-CAL
df0a7054-dfe7-4d73-a5b9-65cca5186610;17;17777000;CALDAS;SUPÍA;CO-CAL
0ab1b3f7-e017-49e1-a85f-f0ff4f93931b;17;17867000;CALDAS;VICTORIA;CO-CAL
6cd1da91-3013-45e8-aad9-3b174a216848;17;17873000;CALDAS;VILLAMARÍA;CO-CAL
9fc68020-7161-41a2-993c-ce88a751a066;17;17877000;CALDAS;VITERBO;CO-CAL
57b0a7c9-91c8-4ee2-b313-44cbb4ed8307;18;18029000;CAQUETÁ;ALBANIA;CO-CAQ
f4cf4002-4dcd-436f-b83f-8eea23646013;18;18094000;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;CO-CAQ
6666213c-e40a-4472-ad69-c0f2b31dca80;18;18150000;CAQUETÁ;CARTAGENA DEL CHAIRÁ;CO-CAQ
ff986071-c5e1-4599-8e60-7ac1180ae612;18;18205000;CAQUETÁ;CURILLO;CO-CAQ
42254d2d-ba6d-4a24-9281-f9fcfe8cb7cd;18;18247000;CAQUETÁ;EL DONCELLO;CO-CAQ
c3aa783d-0ba3-4d3d-a842-254d5f6d3812;18;18256000;CAQUETÁ;EL PAUJÍL;CO-CAQ
0317080c-d8b6-4c22-83ee-2dfd7163a334;18;18001000;CAQUETÁ;FLORENCIA;CO-CAQ
143da2a5-e980-4382-9488-e5cd8bd41304;18;18410000;CAQUETÁ;LA MONTAÑITA;CO-CAQ
17839818-9c2a-434e-b9de-4f1dd8633aba;18;18460000;CAQUETÁ;MILÁN;CO-CAQ
4ce281d7-442b-42bf-9532-c42bd23a4151;18;18479000;CAQUETÁ;MORELIA;CO-CAQ
3816ae8c-231f-4f98-a54c-75683609b68a;18;18592000;CAQUETÁ;PUERTO RICO;CO-CAQ
b096b185-59d2-40fd-8740-49f801fdf525;18;18610000;CAQUETÁ;SAN JOSÉ DEL FRAGUA;CO-CAQ
be0dc1b1-da1d-4e7f-b988-369e23efe7c9;18;18753000;CAQUETÁ;SAN VICENTE DEL CAGUÁN;CO-CAQ
ced843e6-5b7b-4c3b-ba22-177926e31bd2;18;18756000;CAQUETÁ;SOLANO;CO-CAQ
21ff13be-47be-4d52-8d90-f5152dbe887b;18;18785000;CAQUETÁ;SOLITA;CO-CAQ
2dc6209b-e940-446d-a009-ed27907e0c76;18;18860000;CAQUETÁ;VALPARAÍSO;CO-CAQ
ce58cc7a-741d-42c2-8335-7d04e7fdf6ba;85;85010000;CASANARE;AGUAZUL;CO-CAS
4db6452e-1667-4899-bcf9-42321380fe4a;85;85015000;CASANARE;CHÁMEZA;CO-CAS
79d50276-0c78-499e-a541-1725bc534175;85;85125000;CASANARE;HATO COROZAL;CO-CAS
5f0f3994-de26-4506-b3f6-63e2b1a24e9f;85;85136000;CASANARE;LA SALINA;CO-CAS
3fecad9c-4d95-47cf-8be8-58dbb1215809;85;85139000;CASANARE;MANÍ;CO-CAS
acd9e834-6ec6-45c1-b1c5-dcc818c0f4a2;85;85162000;CASANARE;MONTERREY;CO-CAS
1397b278-f679-4ebc-b1d8-513a1605bf9f;85;85225000;CASANARE;NUNCHÍA;CO-CAS
9e3e074a-ef14-4498-92bf-f5cff8c5589a;85;85230000;CASANARE;OROCUÉ;CO-CAS
f743e51f-9ebb-4cf1-8fe9-d5d3528cadbc;85;85250000;CASANARE;PAZ DE ARIPORO;CO-CAS
061aad55-291f-4612-b09b-2dc4acb4b283;85;85263000;CASANARE;PORE;CO-CAS
48a3db1f-c593-4c66-a9c5-1c10b8c263a1;85;85279000;CASANARE;RECETOR;CO-CAS
c300a6f8-ea27-429e-87bb-a6e8cdc56501;85;85300000;CASANARE;SABANALARGA;CO-CAS
8061b2e6-0ac2-4adb-9049-ba74179dc327;85;85315000;CASANARE;SÁCAMA;CO-CAS
1689f066-ece4-4518-b35f-300c102dd7cf;85;85325000;CASANARE;SAN LUIS DE PALENQUE;CO-CAS
d80d84a3-1c5c-4a25-8012-05b6026dde3f;85;85400000;CASANARE;TÁMARA;CO-CAS
96180218-34f2-4a4f-8940-c5f260f6b5cd;85;85410000;CASANARE;TAURAMENA;CO-CAS
b6ddef25-75d8-4a2d-ace0-fc1ba1b56e78;85;85430000;CASANARE;TRINIDAD;CO-CAS
b9d8a00d-50a8-49c8-9a81-cc8526b49890;85;85440000;CASANARE;VILLANUEVA;CO-CAS
fc6a7766-00ab-4789-949c-9b4727b52f0e;85;85001000;CASANARE;YOPAL;CO-CAS
cdf4a446-4aea-4953-bc54-012d87b9764a;19;19022000;CAUCA;ALMAGUER;CO-CAU
ca70ab1c-5860-445a-86e6-9e0ec51d0fa4;19;19050000;CAUCA;ARGELIA;CO-CAU
4638757c-3a66-4311-9b6a-c7817e692fae;19;19075000;CAUCA;BALBOA;CO-CAU
3b67a00b-3144-44e2-a4c6-b32770cad36b;19;19100000;CAUCA;BOLÍVAR;CO-CAU
e82fb425-a528-42fd-9fdb-295901dbb033;19;19110000;CAUCA;BUENOS AIRES;CO-CAU
9c7482b5-86c7-4957-8016-0dcc15d5b3b7;19;19130000;CAUCA;CAJIBÍO;CO-CAU
239305ae-4260-4034-9242-ec64fea8bbff;19;19137000;CAUCA;CALDONO;CO-CAU
1066f0da-efbb-42b6-aa91-117b9275bab5;19;19142000;CAUCA;CALOTO;CO-CAU
ad0d63a7-6617-46bc-b7c5-2899a8d36be0;19;19212000;CAUCA;CORINTO;CO-CAU
a4b22579-37d9-472a-8cc8-b21861afe343;19;19256000;CAUCA;EL TAMBO;CO-CAU
31a79597-5093-4d3a-a0cf-92fc7ecc3a33;19;19290000;CAUCA;FLORENCIA;CO-CAU
a9d8629c-f9e6-4c16-8e71-c4e0e906a323;19;19300000;CAUCA;GUACHENÉ;CO-CAU
1a98e46c-fe38-4d34-aa70-a0ff5dc8cc55;19;19318000;CAUCA;GUAPI;CO-CAU
13934256-2f5b-4627-8e91-ef3d8307c780;19;19355000;CAUCA;INZÁ;CO-CAU
9b744803-b735-4d14-ae94-0e6b0957d5c7;19;19364000;CAUCA;JAMBALÓ;CO-CAU
c458b3e3-6a64-4614-8f02-a7cfbf5974bb;19;19392000;CAUCA;LA SIERRA;CO-CAU
c5e79b9a-2e38-4c44-b037-6ffad0717f3a;19;19397000;CAUCA;LA VEGA;CO-CAU
e3312781-9f0b-4c1b-b5db-75844568243d;19;19418000;CAUCA;LÓPEZ DE MICAY;CO-CAU
a87c600c-fc49-4871-a032-1842bba6415c;19;19450000;CAUCA;MERCADERES;CO-CAU
31a95d1f-965b-4904-ad5f-c0a9b68b42c9;19;19455000;CAUCA;MIRANDA;CO-CAU
dc6a2400-c7c6-4919-9da0-19ff4297b797;19;19473000;CAUCA;MORALES;CO-CAU
0a42a898-bdf7-4e5f-8f00-d0da60858a57;19;19513000;CAUCA;PADILLA;CO-CAU
0d6650f1-3943-430d-8d28-19177f238a7e;19;19517000;CAUCA;PÁEZ;CO-CAU
3996636d-ca2d-4173-995b-6654613ebe41;19;19532000;CAUCA;PATÍA;CO-CAU
d4078423-67bd-4a85-991b-f39e9cff7c8d;19;19533000;CAUCA;PIAMONTE;CO-CAU
05f85c02-76a4-4f69-aef3-3e6f82bdf72b;19;19548000;CAUCA;PIENDAMÓ - TUNÍA;CO-CAU
385478ed-a58f-48e6-931b-1aa3995cc9bf;19;19001000;CAUCA;POPAYÁN;CO-CAU
7e8fbec2-9918-477b-848c-d609928aabbc;19;19573000;CAUCA;PUERTO TEJADA;CO-CAU
5a76dd6a-f40b-4b81-83b9-af91648a98f8;19;19585000;CAUCA;PURACÉ;CO-CAU
0154699d-0806-4b8a-9425-25092150dce3;19;19622000;CAUCA;ROSAS;CO-CAU
e2d6e57f-91e0-4756-886b-7a6640591540;19;19693000;CAUCA;SAN SEBASTIÁN;CO-CAU
3b00c489-2c6f-4d04-b8e5-2385e872f410;19;19698000;CAUCA;SANTANDER DE QUILICHAO;CO-CAU
783d5412-7741-4529-bb12-a002605e659e;19;19701000;CAUCA;SANTA ROSA;CO-CAU
5cafc811-87c8-45a9-b508-4202a42a7e00;19;19743000;CAUCA;SILVIA;CO-CAU
bbef7f4d-f578-4122-bfa3-383d700e88de;19;19760000;CAUCA;SOTARÁ PAISPAMBA;CO-CAU
3ccf61d4-3db2-4e4a-b1bf-255efadab3ed;19;19780000;CAUCA;SUÁREZ;CO-CAU
f361f86e-3512-47bf-b498-d743da36651f;19;19785000;CAUCA;SUCRE;CO-CAU
4256580e-b53f-4562-938a-44d3b8b6b79f;19;19807000;CAUCA;TIMBÍO;CO-CAU
6f436051-09b3-43e2-bbc0-0fcaf02c5d5e;19;19809000;CAUCA;TIMBIQUÍ;CO-CAU
a1203c04-4ecc-416b-bab2-a171ffe31454;19;19821000;CAUCA;TORIBÍO;CO-CAU
188c5107-1162-4bb4-b63e-9513d56077b2;19;19824000;CAUCA;TOTORÓ;CO-CAU
0930e744-76ad-416c-8646-66fed368e05e;19;19845000;CAUCA;VILLA RICA;CO-CAU
2dffe266-b61d-4838-be41-a5f3ed8a8ed4;20;20011000;CESAR;AGUACHICA;CO-CES
16e5b85d-e27e-4265-b706-9a64c1ed98a9;20;20013000;CESAR;AGUSTÍN CODAZZI;CO-CES
9a5c2972-d1d9-4d1c-a9cb-83d25b56d185;20;20032000;CESAR;ASTREA;CO-CES
08cd439c-52a3-4fee-92a4-90a47aa74681;20;20045000;CESAR;BECERRIL;CO-CES
d27a98b5-477a-4964-a853-4295d70bdc26;20;20060000;CESAR;BOSCONIA;CO-CES
19a5ccdb-26f8-44bb-a25d-91d3142937ec;20;20175000;CESAR;CHIMICHAGUA;CO-CES
6fb0fc8c-ba41-4e7e-b6d8-a8b11fcdfca1;20;20178000;CESAR;CHIRIGUANÁ;CO-CES
76bdf6b1-7ed9-4fe2-90f6-14434fce3236;20;20228000;CESAR;CURUMANÍ;CO-CES
1a91db7e-4f69-4dfa-aced-d8c4166dbc14;20;20238000;CESAR;EL COPEY;CO-CES
5de9487e-fe7d-45bb-83c0-c3d16618db6a;20;20250000;CESAR;EL PASO;CO-CES
5f4fe20d-a760-48c2-9b1b-d43ff241ff6d;20;20295000;CESAR;GAMARRA;CO-CES
15f23563-7a0d-4eaf-b5c5-43de34ba6004;20;20310000;CESAR;GONZÁLEZ;CO-CES
e93c9bf2-8d21-48cd-8e9c-96a31a1788ff;20;20383000;CESAR;LA GLORIA;CO-CES
d790a8b9-2346-43a0-8a45-e72f732d88ac;20;20400000;CESAR;LA JAGUA DE IBIRICO;CO-CES
ce37e8e3-87ec-46bb-b113-77e567042f9a;20;20621000;CESAR;LA PAZ;CO-CES
94b919a5-e091-47e8-a988-f5f8dfa1dc92;20;20443000;CESAR;MANAURE BALCÓN DEL CESAR;CO-CES
fbdda2f8-6fad-49af-9a93-47342c4985c3;20;20517000;CESAR;PAILITAS;CO-CES
5b238509-0be9-4f3f-80bb-a29f5fd043ff;20;20550000;CESAR;PELAYA;CO-CES
0088de61-f7f1-478a-83c6-ca652aff5650;20;20570000;CESAR;PUEBLO BELLO;CO-CES
c5643b0a-52f0-4032-b2d3-da04f3475305;20;20614000;CESAR;RÍO DE ORO;CO-CES
a8ff6d6b-3de5-4f2a-8ea4-5e29b3475e12;20;20710000;CESAR;SAN ALBERTO;CO-CES
9a5e7552-6a37-43b2-bf16-e275f66191e8;20;20750000;CESAR;SAN DIEGO;CO-CES
855df9e1-e19d-45c8-985a-9797ba72df6d;20;20770000;CESAR;SAN MARTÍN;CO-CES
a8257e95-6362-4a5d-b2c0-6bd39efef4f1;20;20787000;CESAR;TAMALAMEQUE;CO-CES
bc49a11d-c528-4701-b0f9-a8e1a20f2f49;20;20001000;CESAR;VALLEDUPAR;CO-CES
26065c84-f70d-4086-a4e1-d6600f8eff21;27;27006000;CHOCÓ;ACANDÍ;CO-CHO
87b019fd-7623-4e88-b1e4-656469e1bbec;27;27025000;CHOCÓ;ALTO BAUDÓ;CO-CHO
06962d63-d113-4717-af1c-4500b41a7e7b;27;27050000;CHOCÓ;ATRATO;CO-CHO
1641cc50-6629-42c4-8701-0c49f328ff56;27;27073000;CHOCÓ;BAGADÓ;CO-CHO
fc592cb5-873d-412a-b84a-0be58dfc4f40;27;27075000;CHOCÓ;BAHÍA SOLANO;CO-CHO
aec2d92b-0928-4251-9382-6eac6bff6f94;27;27077000;CHOCÓ;BAJO BAUDÓ;CO-CHO
888f1fe5-931c-45c9-a537-06e3adbae274;27;27099000;CHOCÓ;BOJAYÁ;CO-CHO
51edd913-f062-43e8-961f-1d2c009eea9c;27;27150000;CHOCÓ;CARMEN DEL DARIÉN;CO-CHO
daebf134-23d3-4021-97de-c1ca51abd893;27;27160000;CHOCÓ;CÉRTEGUI;CO-CHO
3e1fa116-7005-47f7-b9bf-1d43966c4c9c;27;27205000;CHOCÓ;CONDOTO;CO-CHO
b10e98fc-6119-4313-981a-e9f2d2eb1074;27;27135000;CHOCÓ;EL CANTÓN DEL SAN PABLO;CO-CHO
1ba05637-7a9b-4c67-8ed7-3965242e3709;27;27245000;CHOCÓ;EL CARMEN DE ATRATO;CO-CHO
e5650199-3bc8-4cd8-8e8c-3db6687e46fb;27;27250000;CHOCÓ;EL LITORAL DEL SAN JUAN;CO-CHO
d5223d67-7da8-4192-aa2e-4495e00624dd;27;27361000;CHOCÓ;ISTMINA;CO-CHO
dd2d5dd7-eb6c-48dc-a0d4-ac0e9f6fae40;27;27372000;CHOCÓ;JURADÓ;CO-CHO
